year,month,duoarea,area-name,product,product-name,process,process-name,series,series-description,value,units
2020,03,SMT,USA-MT,EPG0,Natural Gas,VRS,Residential Consumption,N3010MT2,Montana Natural Gas Residential Consumption (MMcf),2711.0,MMCF
2020,03,SOH,OHIO,EPG0,Natural Gas,VRS,Residential Consumption,N3010OH2,Ohio Natural Gas Residential Consumption (MMcf),32139.0,MMCF
2020,03,SGA,USA-GA,EPG0,Natural Gas,VRS,Residential Consumption,N3010GA2,Georgia Natural Gas Residential Consumption (MMcf),10671.0,MMCF
2020,03,SMA,MASSACHUSETTS,EPG0,Natural Gas,VCS,Commercial Consumption,N3020MA2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Massachusetts (MMcf),11912.0,MMCF
2020,03,STN,USA-TN,EPG0,Natural Gas,VCS,Commercial Consumption,N3020TN2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Tennessee (MMcf),4667.0,MMCF
2020,03,SMI,USA-MI,EPG0,Natural Gas,VCS,Commercial Consumption,N3020MI2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Michigan (MMcf),19745.0,MMCF
2020,03,SNV,USA-NV,EPG0,Natural Gas,VCS,Commercial Consumption,N3020NV2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Nevada (MMcf),3116.0,MMCF
2020,03,SNH,USA-NH,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SNH_2,New Hampshire Natural Gas Vehicle Fuel Consumption (MMcf),2.0,MMCF
2020,03,SKY,USA-KY,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SKY_2,Kentucky Natural Gas Vehicle Fuel Consumption (MMcf),3.0,MMCF
2020,03,SNJ,USA-NJ,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SNJ_2,New Jersey Natural Gas Vehicle Fuel Consumption (MMcf),23.0,MMCF
2020,03,SMS,USA-MS,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SMS_2,Mississippi Natural Gas Vehicle Fuel Consumption (MMcf),1.0,MMCF
2020,03,SCO,COLORADO,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045CO2,Colorado Natural Gas Deliveries to Electric Power Consumers (MMcf),12534.0,MMCF
2020,03,STX,TEXAS,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045TX2,Texas Natural Gas Deliveries to Electric Power Consumers (MMcf),124746.0,MMCF
2020,03,SMT,USA-MT,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045MT2,Montana Natural Gas Deliveries to Electric Power Consumers (MMcf),301.0,MMCF
2020,03,SRI,USA-RI,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045RI2,Rhode Island Natural Gas Deliveries to Electric Power Consumers (MMcf),3986.0,MMCF
2020,03,SOH,OHIO,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045OH2,Ohio Natural Gas Deliveries to Electric Power Consumers (MMcf),33757.0,MMCF
2020,03,SMD,USA-MD,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045MD2,Maryland Natural Gas Deliveries to Electric Power Consumers (MMcf),9046.0,MMCF
2020,03,SMN,MINNESOTA,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045MN2,Minnesota Natural Gas Deliveries to Electric Power Consumers (MMcf),7165.0,MMCF
2020,03,SAK,USA-AK,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045AK2,Alaska Natural Gas Deliveries to Electric Power Consumers (MMcf),1937.0,MMCF
2020,03,SOR,USA-OR,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045OR2,Oregon Natural Gas Deliveries to Electric Power Consumers (MMcf),15375.0,MMCF
2020,03,NUS,U.S.,EPG0,Natural Gas,VGL,Lease and Plant Fuel Consumption,N9160US2,U.S. Natural Gas Lease and Plant Fuel Consumption (MMcf),159544.0,MMCF
2020,03,SNV,USA-NV,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060NV2,Natural Gas Delivered to Consumers in Nevada (Including Vehicle Fuel) (MMcf),25430.0,MMCF
2020,03,SRI,USA-RI,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060RI2,Natural Gas Delivered to Consumers in Rhode Island (Including Vehicle Fuel) (MMcf),8292.0,MMCF
2020,03,SIA,USA-IA,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060IA2,Natural Gas Delivered to Consumers in Iowa (Including Vehicle Fuel) (MMcf),35943.0,MMCF
2020,03,SPA,USA-PA,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060PA2,Natural Gas Delivered to Consumers in Pennsylvania (Including Vehicle Fuel) (MMcf),124455.0,MMCF
2020,03,SME,USA-ME,EPG0,Natural Gas,VIN,Industrial Consumption,N3035ME2,Maine Natural Gas Industrial Consumption (MMcf),2009.0,MMCF
2020,03,STX,TEXAS,EPG0,Natural Gas,VIN,Industrial Consumption,N3035TX2,Texas Natural Gas Industrial Consumption (MMcf),158884.0,MMCF
2020,03,SUT,USA-UT,EPG0,Natural Gas,VIN,Industrial Consumption,N3035UT2,Utah Natural Gas Industrial Consumption (MMcf),3424.0,MMCF
2020,03,SAR,USA-AR,EPG0,Natural Gas,VIN,Industrial Consumption,N3035AR2,Arkansas Natural Gas Industrial Consumption (MMcf),9105.0,MMCF
2020,03,SVT,USA-VT,EPG0,Natural Gas,VIN,Industrial Consumption,N3035VT2,Vermont Natural Gas Industrial Consumption (MMcf),208.0,MMCF
2020,03,SCO,COLORADO,EPG0,Natural Gas,VRS,Residential Consumption,N3010CO2,Colorado Natural Gas Residential Consumption (MMcf),12580.0,MMCF
2020,03,SID,USA-ID,EPG0,Natural Gas,VRS,Residential Consumption,N3010ID2,Idaho Natural Gas Residential Consumption (MMcf),3206.0,MMCF
2020,03,SNC,USA-NC,EPG0,Natural Gas,VRS,Residential Consumption,N3010NC2,North Carolina Natural Gas Residential Consumption (MMcf),5791.0,MMCF
2020,03,SHI,USA-HI,EPG0,Natural Gas,VRS,Residential Consumption,N3010HI2,Hawaii Natural Gas Residential Consumption (MMcf),51.0,MMCF
2020,03,SMN,MINNESOTA,EPG0,Natural Gas,VRS,Residential Consumption,N3010MN2,Minnesota Natural Gas Residential Consumption (MMcf),14933.0,MMCF
2020,03,SAK,USA-AK,EPG0,Natural Gas,VRS,Residential Consumption,N3010AK2,Alaska Natural Gas Residential Consumption (MMcf),2614.0,MMCF
2020,03,SNE,USA-NE,EPG0,Natural Gas,VRS,Residential Consumption,N3010NE2,Nebraska Natural Gas Residential Consumption (MMcf),4372.0,MMCF
2020,03,SWY,USA-WY,EPG0,Natural Gas,VRS,Residential Consumption,N3010WY2,Wyoming Natural Gas Residential Consumption (MMcf),1937.0,MMCF
2020,03,SOR,USA-OR,EPG0,Natural Gas,VRS,Residential Consumption,N3010OR2,Oregon Natural Gas Residential Consumption (MMcf),5853.0,MMCF
2020,03,SOK,USA-OK,EPG0,Natural Gas,VRS,Residential Consumption,N3010OK2,Oklahoma Natural Gas Residential Consumption (MMcf),6205.0,MMCF
2020,03,SND,USA-ND,EPG0,Natural Gas,VRS,Residential Consumption,N3010ND2,North Dakota Natural Gas Residential Consumption (MMcf),1463.0,MMCF
2020,03,SNH,USA-NH,EPG0,Natural Gas,VCS,Commercial Consumption,N3020NH2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in New Hampshire (MMcf),1127.0,MMCF
2020,03,SNJ,USA-NJ,EPG0,Natural Gas,VCS,Commercial Consumption,N3020NJ2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in New Jersey (MMcf),14467.0,MMCF
2020,03,SDE,USA-DE,EPG0,Natural Gas,VCS,Commercial Consumption,N3020DE2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Delaware (MMcf),981.0,MMCF
2020,03,SMD,USA-MD,EPG0,Natural Gas,VCS,Commercial Consumption,N3020MD2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Maryland (MMcf),6987.0,MMCF
2020,03,SWA,WASHINGTON,EPG0,Natural Gas,VCS,Commercial Consumption,N3020WA2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Washington (MMcf),6660.0,MMCF
2020,03,SCT,USA-CT,EPG0,Natural Gas,VCS,Commercial Consumption,N3020CT2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Connecticut (MMcf),5623.0,MMCF
2020,03,SMS,USA-MS,EPG0,Natural Gas,VCS,Commercial Consumption,N3020MS2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Mississippi (MMcf),1779.0,MMCF
2020,03,SSC,USA-SC,EPG0,Natural Gas,VCS,Commercial Consumption,N3020SC2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in South Carolina (MMcf),2008.0,MMCF
2020,03,SKY,USA-KY,EPG0,Natural Gas,VCS,Commercial Consumption,N3020KY2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Kentucky (MMcf),3634.0,MMCF
2020,03,SWI,USA-WI,EPG0,Natural Gas,VCS,Commercial Consumption,N3020WI2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Wisconsin (MMcf),10516.0,MMCF
2020,03,SMD,USA-MD,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SMD_2,Maryland Natural Gas Vehicle Fuel Consumption (MMcf),23.0,MMCF
2020,03,SDC,USA-DC,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SDC_2,District of Columbia Natural Gas Vehicle Fuel Consumption (MMcf),19.0,MMCF
2020,03,SIA,USA-IA,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SIA_2,Iowa Natural Gas Vehicle Fuel Consumption (MMcf),3.0,MMCF
2020,03,SKS,USA-KS,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SKS_2,Kansas Natural Gas Vehicle Fuel Consumption (MMcf),65.0,MMCF
2020,03,SOR,USA-OR,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SOR_2,Oregon Natural Gas Vehicle Fuel Consumption (MMcf),4.0,MMCF
2020,03,SIN,USA-IN,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SIN_2,Indiana Natural Gas Vehicle Fuel Consumption (MMcf),0.0,MMCF
2020,03,SGA,USA-GA,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SGA_2,Georgia Natural Gas Vehicle Fuel Consumption (MMcf),134.0,MMCF
2020,03,SNE,USA-NE,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SNE_2,Nebraska Natural Gas Vehicle Fuel Consumption (MMcf),13.0,MMCF
2020,03,SDE,USA-DE,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045DE2,Delaware Natural Gas Deliveries to Electric Power Consumers (MMcf),1157.0,MMCF
2020,03,SNE,USA-NE,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045NE2,Nebraska Natural Gas Deliveries to Electric Power Consumers (MMcf),565.0,MMCF
2020,03,SWV,USA-WV,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045WV2,West Virginia Natural Gas Deliveries to Electric Power Consumers (MMcf),1473.0,MMCF
2020,03,SGA,USA-GA,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045GA2,Georgia Natural Gas Deliveries to Electric Power Consumers (MMcf),29393.0,MMCF
2020,03,SPA,USA-PA,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045PA2,Pennsylvania Natural Gas Deliveries to Electric Power Consumers (MMcf),62427.0,MMCF
2020,03,SCT,USA-CT,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060CT2,Natural Gas Delivered to Consumers in Connecticut (Including Vehicle Fuel) (MMcf),24971.0,MMCF
2020,03,SAR,USA-AR,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060AR2,Natural Gas Delivered to Consumers in Arkansas (Including Vehicle Fuel) (MMcf),29619.0,MMCF
2020,03,SUT,USA-UT,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060UT2,Natural Gas Delivered to Consumers in Utah (Including Vehicle Fuel) (MMcf),19470.0,MMCF
2020,03,SSD,USA-SD,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060SD2,Natural Gas Delivered to Consumers in South Dakota (Including Vehicle Fuel) (MMcf),7928.0,MMCF
2020,03,SNM,USA-NM,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060NM2,Natural Gas Delivered to Consumers in New Mexico (Including Vehicle Fuel) (MMcf),17205.0,MMCF
2020,03,SIN,USA-IN,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060IN2,Natural Gas Delivered to Consumers in Indiana (Including Vehicle Fuel) (MMcf),77021.0,MMCF
2020,03,SMS,USA-MS,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060MS2,Natural Gas Delivered to Consumers in Mississippi (Including Vehicle Fuel) (MMcf),41591.0,MMCF
2020,03,SMD,USA-MD,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060MD2,Natural Gas Delivered to Consumers in Maryland (Including Vehicle Fuel) (MMcf),25779.0,MMCF
2020,03,SNE,USA-NE,EPG0,Natural Gas,VIN,Industrial Consumption,N3035NE2,Nebraska Natural Gas Industrial Consumption (MMcf),7675.0,MMCF
2020,03,SNV,USA-NV,EPG0,Natural Gas,VIN,Industrial Consumption,N3035NV2,Nevada Natural Gas Industrial Consumption (MMcf),1676.0,MMCF
2020,03,SWA,WASHINGTON,EPG0,Natural Gas,VIN,Industrial Consumption,N3035WA2,Washington Natural Gas Industrial Consumption (MMcf),7063.0,MMCF
2020,03,SLA,USA-LA,EPG0,Natural Gas,VIN,Industrial Consumption,N3035LA2,Louisiana Natural Gas Industrial Consumption (MMcf),94003.0,MMCF
2020,03,SNC,USA-NC,EPG0,Natural Gas,VIN,Industrial Consumption,N3035NC2,North Carolina Natural Gas Industrial Consumption (MMcf),10419.0,MMCF
2020,03,STN,USA-TN,EPG0,Natural Gas,VIN,Industrial Consumption,N3035TN2,Tennessee Natural Gas Industrial Consumption (MMcf),12940.0,MMCF
2020,03,SWA,WASHINGTON,EPG0,Natural Gas,VRS,Residential Consumption,N3010WA2,Washington Natural Gas Residential Consumption (MMcf),11711.0,MMCF
2020,03,SPA,USA-PA,EPG0,Natural Gas,VRS,Residential Consumption,N3010PA2,Pennsylvania Natural Gas Residential Consumption (MMcf),25582.0,MMCF
2020,03,SNV,USA-NV,EPG0,Natural Gas,VRS,Residential Consumption,N3010NV2,Nevada Natural Gas Residential Consumption (MMcf),5367.0,MMCF
2020,03,SRI,USA-RI,EPG0,Natural Gas,VRS,Residential Consumption,N3010RI2,Rhode Island Natural Gas Residential Consumption (MMcf),2249.0,MMCF
2020,03,SWV,USA-WV,EPG0,Natural Gas,VCS,Commercial Consumption,N3020WV2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in West Virginia (MMcf),2311.0,MMCF
2020,03,SNC,USA-NC,EPG0,Natural Gas,VCS,Commercial Consumption,N3020NC2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in North Carolina (MMcf),4524.0,MMCF
2020,03,SKS,USA-KS,EPG0,Natural Gas,VCS,Commercial Consumption,N3020KS2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Kansas (MMcf),4176.0,MMCF
2020,03,SAZ,USA-AZ,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SAZ_2,Arizona Natural Gas Vehicle Fuel Consumption (MMcf),172.0,MMCF
2020,03,SDE,USA-DE,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SDE_2,Delaware Natural Gas Vehicle Fuel Consumption (MMcf),1.0,MMCF
2020,03,SHI,USA-HI,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SHI_2,Hawaii Natural Gas Vehicle Fuel Consumption (MMcf),0.0,MMCF
2020,03,SME,USA-ME,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SME_2,Maine Natural Gas Vehicle Fuel Consumption (MMcf),0.0,MMCF
2020,03,SWY,USA-WY,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SWY_2,Wyoming Natural Gas Vehicle Fuel Consumption (MMcf),1.0,MMCF
2020,03,SCA,CALIFORNIA,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SCA_2,California Natural Gas Vehicle Fuel Consumption (MMcf),1981.0,MMCF
2020,03,SND,USA-ND,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045ND2,North Dakota Natural Gas Deliveries to Electric Power Consumers (MMcf),1235.0,MMCF
2020,03,SCT,USA-CT,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045CT2,Connecticut Natural Gas Deliveries to Electric Power Consumers (MMcf),11459.0,MMCF
2020,03,SDC,USA-DC,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045DC2,District of Columbia Natural Gas Deliveries to Electric Power Consumers (MMcf),,MMCF
2020,03,SUT,USA-UT,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045UT2,Utah Natural Gas Deliveries to Electric Power Consumers (MMcf),3974.0,MMCF
2020,03,SFL,FLORIDA,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045FL2,Florida Natural Gas Deliveries to Electric Power Consumers (MMcf),110875.0,MMCF
2020,03,SKY,USA-KY,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045KY2,Kentucky Natural Gas Deliveries to Electric Power Consumers (MMcf),3937.0,MMCF
2020,03,SWY,USA-WY,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045WY2,Wyoming Natural Gas Deliveries to Electric Power Consumers (MMcf),446.0,MMCF
2020,03,SCA,CALIFORNIA,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045CA2,California Natural Gas Deliveries to Electric Power Consumers (MMcf),43888.0,MMCF
2020,03,SAR,USA-AR,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045AR2,Arkansas Natural Gas Deliveries to Electric Power Consumers (MMcf),10986.0,MMCF
2020,03,SNC,USA-NC,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045NC2,North Carolina Natural Gas Deliveries to Electric Power Consumers (MMcf),26143.0,MMCF
2020,03,SSC,USA-SC,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045SC2,South Carolina Natural Gas Deliveries to Electric Power Consumers (MMcf),15027.0,MMCF
2020,03,NUS,U.S.,EPG0,Natural Gas,VGP,Pipeline Fuel Consumption,N9170US2,U.S. Natural Gas Pipeline & Distribution Use (MMcf),90862.0,MMCF
2020,03,SMA,MASSACHUSETTS,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060MA2,Natural Gas Delivered to Consumers in Massachusetts (Including Vehicle Fuel) (MMcf),35380.0,MMCF
2020,03,SSC,USA-SC,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060SC2,Natural Gas Delivered to Consumers in South Carolina (Including Vehicle Fuel) (MMcf),28408.0,MMCF
2020,03,SWV,USA-WV,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060WV2,Natural Gas Delivered to Consumers in West Virginia (Including Vehicle Fuel) (MMcf),9288.0,MMCF
2020,03,SMT,USA-MT,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060MT2,Natural Gas Delivered to Consumers in Montana (Including Vehicle Fuel) (MMcf),7940.0,MMCF
2020,03,SLA,USA-LA,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060LA2,Natural Gas Delivered to Consumers in Louisiana (Including Vehicle Fuel) (MMcf),128382.0,MMCF
2020,03,SWI,USA-WI,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060WI2,Natural Gas Delivered to Consumers in Wisconsin (Including Vehicle Fuel) (MMcf),56657.0,MMCF
2020,03,SCA,CALIFORNIA,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060CA2,Natural Gas Delivered to Consumers in California (Including Vehicle Fuel) (MMcf),182773.0,MMCF
2020,03,SKS,USA-KS,EPG0,Natural Gas,VIN,Industrial Consumption,N3035KS2,Kansas Natural Gas Industrial Consumption (MMcf),10512.0,MMCF
2020,03,SWY,USA-WY,EPG0,Natural Gas,VIN,Industrial Consumption,N3035WY2,Wyoming Natural Gas Industrial Consumption (MMcf),4602.0,MMCF
2020,03,SDE,USA-DE,EPG0,Natural Gas,VRS,Residential Consumption,N3010DE2,Delaware Natural Gas Residential Consumption (MMcf),1300.0,MMCF
2020,03,SNH,USA-NH,EPG0,Natural Gas,VRS,Residential Consumption,N3010NH2,New Hampshire Natural Gas Residential Consumption (MMcf),932.0,MMCF
2020,03,SSC,USA-SC,EPG0,Natural Gas,VRS,Residential Consumption,N3010SC2,South Carolina Natural Gas Residential Consumption (MMcf),2780.0,MMCF
2020,03,SDC,USA-DC,EPG0,Natural Gas,VRS,Residential Consumption,N3010DC2,District of Columbia Natural Gas Residential Consumption (MMcf),1215.0,MMCF
2020,03,SNY,NEW YORK,EPG0,Natural Gas,VRS,Residential Consumption,N3010NY2,New York Natural Gas Residential Consumption (MMcf),53093.0,MMCF
2020,03,SMA,MASSACHUSETTS,EPG0,Natural Gas,VRS,Residential Consumption,N3010MA2,Massachusetts Natural Gas Residential Consumption (MMcf),15135.0,MMCF
2020,03,SFL,FLORIDA,EPG0,Natural Gas,VRS,Residential Consumption,N3010FL2,Florida Natural Gas Residential Consumption (MMcf),1820.0,MMCF
2020,03,SUT,USA-UT,EPG0,Natural Gas,VRS,Residential Consumption,N3010UT2,Utah Natural Gas Residential Consumption (MMcf),7370.0,MMCF
2020,03,SFL,FLORIDA,EPG0,Natural Gas,VCS,Commercial Consumption,N3020FL2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Florida (MMcf),5669.0,MMCF
2020,03,SGA,USA-GA,EPG0,Natural Gas,VCS,Commercial Consumption,N3020GA2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Georgia (MMcf),4623.0,MMCF
2020,03,SAL,USA-AL,EPG0,Natural Gas,VCS,Commercial Consumption,N3020AL2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Alabama (MMcf),1821.0,MMCF
2020,03,SAZ,USA-AZ,EPG0,Natural Gas,VCS,Commercial Consumption,N3020AZ2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Arizona (MMcf),3252.0,MMCF
2020,03,SNY,NEW YORK,EPG0,Natural Gas,VCS,Commercial Consumption,N3020NY2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in New York (MMcf),30249.0,MMCF
2020,03,SME,USA-ME,EPG0,Natural Gas,VCS,Commercial Consumption,N3020ME2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Maine (MMcf),1102.0,MMCF
2020,03,SDC,USA-DC,EPG0,Natural Gas,VCS,Commercial Consumption,N3020DC2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in the District of Columbia (MMcf),1514.0,MMCF
2020,03,SRI,USA-RI,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SRI_2,Rhode Island Natural Gas Vehicle Fuel Consumption (MMcf),8.0,MMCF
2020,03,SID,USA-ID,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SID_2,Idaho Natural Gas Vehicle Fuel Consumption (MMcf),4.0,MMCF
2020,03,SPA,USA-PA,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SPA_2,Pennsylvania Natural Gas Vehicle Fuel Consumption (MMcf),135.0,MMCF
2020,03,SFL,FLORIDA,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SFL_2,Florida Natural Gas Vehicle Fuel Consumption (MMcf),443.0,MMCF
2020,03,SWI,USA-WI,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SWI_2,Wisconsin Natural Gas Vehicle Fuel Consumption (MMcf),39.0,MMCF
2020,03,SMN,MINNESOTA,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SMN_2,Minnesota Natural Gas Vehicle Fuel Consumption (MMcf),36.0,MMCF
2020,03,SUT,USA-UT,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SUT_2,Utah Natural Gas Vehicle Fuel Consumption (MMcf),23.0,MMCF
2020,03,SSD,USA-SD,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SSD_2,South Dakota Natural Gas Vehicle Fuel Consumption (MMcf),0.0,MMCF
2020,03,SCO,COLORADO,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SCO_2,Colorado Natural Gas Vehicle Fuel Consumption (MMcf),80.0,MMCF
2020,03,SAZ,USA-AZ,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045AZ2,Arizona Natural Gas Deliveries to Electric Power Consumers (MMcf),21062.0,MMCF
2020,03,SNV,USA-NV,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045NV2,Nevada Natural Gas Deliveries to Electric Power Consumers (MMcf),15175.0,MMCF
2020,03,SIN,USA-IN,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045IN2,Indiana Natural Gas Deliveries to Electric Power Consumers (MMcf),18998.0,MMCF
2020,03,SAL,USA-AL,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045AL2,Alabama Natural Gas Deliveries to Electric Power Consumers (MMcf),32206.0,MMCF
2020,03,SNY,NEW YORK,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045NY2,New York Natural Gas Deliveries to Electric Power Consumers (MMcf),27838.0,MMCF
2020,03,STN,USA-TN,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060TN2,Natural Gas Delivered to Consumers in Tennessee (Including Vehicle Fuel) (MMcf),32297.0,MMCF
2020,03,SGA,USA-GA,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060GA2,Natural Gas Delivered to Consumers in Georgia (Including Vehicle Fuel) (MMcf),56669.0,MMCF
2020,03,SNC,USA-NC,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060NC2,Natural Gas Delivered to Consumers in North Carolina (Including Vehicle Fuel) (MMcf),47015.0,MMCF
2020,03,STX,TEXAS,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060TX2,Natural Gas Delivered to Consumers in Texas (Including Vehicle Fuel) (MMcf),318743.0,MMCF
2020,03,SDC,USA-DC,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060DC2,Natural Gas Delivered to Consumers in the District of Columbia (Including Vehicle Fuel) (MMcf),2748.0,MMCF
2020,03,SAL,USA-AL,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060AL2,Natural Gas Delivered to Consumers in Alabama (Including Vehicle Fuel) (MMcf),54129.0,MMCF
2020,03,SKY,USA-KY,EPG0,Natural Gas,VIN,Industrial Consumption,N3035KY2,Kentucky Natural Gas Industrial Consumption (MMcf),10435.0,MMCF
2020,03,SSD,USA-SD,EPG0,Natural Gas,VIN,Industrial Consumption,N3035SD2,South Dakota Natural Gas Industrial Consumption (MMcf),4104.0,MMCF
2020,03,SIL,USA-IL,EPG0,Natural Gas,VIN,Industrial Consumption,N3035IL2,Illinois Natural Gas Industrial Consumption (MMcf),24327.0,MMCF
2020,03,SWI,USA-WI,EPG0,Natural Gas,VIN,Industrial Consumption,N3035WI2,Wisconsin Natural Gas Industrial Consumption (MMcf),15038.0,MMCF
2020,03,SIN,USA-IN,EPG0,Natural Gas,VIN,Industrial Consumption,N3035IN2,Indiana Natural Gas Industrial Consumption (MMcf),33485.0,MMCF
